Id,SalePrice
1591,210831.87587720068
1592,167228.31605435378
1593,167228.31605435378
1594,210831.87587720068
1595,210831.87587720068
1596,167228.31605435378
1597,167228.31605435378
1598,210831.87587720068
1599,255784.49554170878
1600,167228.31605435378
1601,156198.2200885765
1602,123855.52350735059
1603,402703.5598228468
1604,255784.49554170878
1605,167228.31605435378
1606,167228.31605435378
1607,159999.99999999994
1608,255784.49554170878
1609,278134.7055543569
1610,255784.49554170878
1611,167228.31605435378
1612,210831.87587720068
1613,167228.31605435378
1614,210831.87587720068
1615,210831.87587720068
1616,210831.87587720068
1617,167228.31605435378
1618,159999.99999999994
1619,167228.31605435378
1620,167228.31605435378
1621,167228.31605435378
1622,255784.49554170878
1623,167228.31605435378
1624,255784.49554170878
1625,167228.31605435378
1626,210831.87587720068
1627,255784.49554170878
1628,255784.49554170878
1629,255784.49554170878
1630,255784.49554170878
1631,255784.49554170878
1632,210831.87587720068
1633,255784.49554170878
1634,255784.49554170878
1635,255784.49554170878
1636,167228.31605435378
1637,119081.92842034204
1638,210831.87587720068
1639,210831.87587720068
1640,210831.87587720068
1641,255784.49554170878
1642,210831.87587720068
1643,255784.49554170878
1644,210831.87587720068
1645,210831.87587720068
1646,210831.87587720068
1647,167228.31605435378
1648,167459.0833301975
1649,167228.31605435378
1650,167228.31605435378
1651,167228.31605435378
1652,167228.31605435378
1653,167228.31605435378
1654,210831.87587720068
1655,210831.87587720068
1656,167228.31605435378
1657,167228.31605435378
1658,255784.49554170878
1659,167228.31605435378
1660,210831.87587720068
1661,255784.49554170878
1662,278134.7055543569
1663,210831.87587720068
1664,255784.49554170878
1665,210831.87587720068
1666,255784.49554170878
1667,188803.0547415696
1668,278134.70555435657
1669,255784.49554170878
1670,255784.49554170878
1671,255784.49554170878
1672,255784.49554170878
1673,255784.49554170878
1674,210831.87587720068
1675,210831.87587720068
1676,210831.87587720068
1677,210831.87587720068
1678,255784.49554170878
1679,255784.49554170878
1680,323087.325218865
1681,210831.87587720068
1682,210831.87587720068
1683,210831.87587720068
1684,255784.49554170878
1685,255784.49554170878
1686,255784.49554170878
1687,255784.49554170878
1688,255784.49554170878
1689,255784.49554170878
1690,255784.49554170878
1691,255784.49554170878
1692,255784.49554170878
1693,255784.49554170878
1694,255784.49554170878
1695,210831.87587720068
1696,255784.49554170878
1697,255784.49554170878
1698,210831.87587720068
1699,255784.49554170878
1700,255784.49554170878
1701,210831.87587720068
1702,210831.87587720068
1703,255784.49554170878
1704,210831.87587720068
1705,255784.49554170878
1706,255784.49554170878
1707,323087.325218865
1708,210831.87587720068
1709,210831.87587720068
1710,210831.87587720068
1711,255784.49554170878
1712,323087.325218865
1713,210831.87587720068
1714,210831.87587720068
1715,210831.87587720068
1716,210831.87587720068
1717,210831.87587720068
1718,210831.87587720068
1719,210831.87587720068
1720,210831.87587720068
1721,167228.31605435378
1722,210831.87587720068
1723,167228.31605435378
1724,278134.7055543569
1725,210831.87587720068
1726,210831.87587720068
1727,210831.87587720068
1728,210831.87587720068
1729,210831.87587720068
1730,167228.31605435378
1731,167228.31605435378
1732,167228.31605435378
1733,167228.31605435378
1734,167549.70493137086
1735,210831.87587720068
1736,167228.31605435378
1737,210831.87587720068
1738,167228.31605435378
1739,255784.49554170878
1740,323087.325218865
1741,255784.49554170878
1742,167228.31605435378
1743,167228.31605435378
1744,255784.49554170878
1745,210831.87587720068
1746,167228.31605435378
1747,210831.87587720068
1748,210831.87587720068
1749,210831.87587720068
1750,167228.31605435378
1751,210831.87587720068
1752,255784.49554170878
1753,123855.52350735059
1754,167459.0833301975
1755,210831.87587720068
1756,167228.31605435378
1757,167228.31605435378
1758,210831.87587720068
1759,167228.31605435378
1760,210831.87587720068
1761,123855.52350735059
1762,255784.49554170878
1763,255784.49554170878
1764,210831.87587720068
1765,167228.31605435378
1766,210831.87587720068
1767,167228.31605435378
1768,210831.87587720068
1769,167228.31605435378
1770,167228.31605435378
1771,167459.0833301975
1772,167228.31605435378
1773,100246.87525421462
1774,167228.31605435378
1775,167228.31605435378
1776,167228.31605435378
1777,167228.31605435378
1778,167228.31605435378
1779,248556.17948735494
1780,167228.31605435378
1781,255784.49554170878
1782,167228.31605435378
1783,167228.31605435378
1784,167228.31605435378
1785,167228.31605435378
1786,167228.31605435378
1787,167228.31605435378
1788,210831.87587720068
1789,255784.49554170878
1790,167228.31605435378
1791,210831.87587720068
1792,167228.31605435378
1793,210831.87587720068
1794,167228.31605435378
1795,167228.31605435378
1796,210831.87587720068
1797,123855.52350735059
1798,210831.87587720068
1799,167228.31605435378
1800,210831.87587720068
1801,167228.31605435378
1802,123855.52350735059
1803,167228.31605435378
1804,167228.31605435378
1805,210831.87587720068
1806,119081.92842034204
1807,167228.31605435378
1808,167228.31605435378
1809,210831.87587720068
1810,167228.31605435378
1811,210831.87587720068
1812,210831.87587720068
1813,167228.31605435378
1814,234531.14573151004
1815,167228.31605435378
1816,167228.31605435378
1817,167228.31605435378
1818,167228.31605435378
1819,167228.31605435378
1820,210831.87587720068
1821,167549.70493137054
1822,167228.31605435378
1823,210831.87587720068
1824,167228.31605435378
1825,167228.31605435378
1826,255784.49554170878
1827,167228.31605435378
1828,167228.31605435378
1829,119081.92842034204
1830,167228.31605435378
1831,167228.31605435378
1832,210831.87587720068
1833,167228.31605435378
1834,167228.31605435378
1835,210831.87587720068
1836,167228.31605435378
1837,167459.0833301975
1838,167228.31605435378
1839,167228.31605435378
1840,402703.5598228468
1841,167228.31605435378
1842,167228.31605435378
1843,255784.49554170878
1844,255784.49554170878
1845,167228.31605435378
1846,167459.0833301975
1847,167228.31605435378
1848,210831.87587720068
1849,167228.31605435378
1850,167228.31605435378
1851,167228.31605435378
1852,162685.48824318894
1853,255784.49554170878
1854,167228.31605435378
1855,167228.31605435378
1856,210831.87587720068
1857,119081.92842034204
1858,359099.99999999994
1859,359099.99999999994
1860,359099.99999999994
1861,359099.99999999994
1862,255784.49554170878
1863,255784.49554170878
1864,255784.49554170878
1865,323087.325218865
1866,210831.87587720068
1867,210831.87587720068
1868,210831.87587720068
1869,210831.87587720068
1870,210831.87587720068
1871,255784.49554170878
1872,255784.49554170878
1873,167228.31605435378
1874,210831.87587720068
1875,255784.49554170878
1876,210831.87587720068
1877,210831.87587720068
1878,143850.4350770615
1879,167228.31605435378
1880,167228.31605435378
1881,210831.87587720068
1882,210831.87587720068
1883,210831.87587720068
1884,210831.87587720068
1885,255784.49554170878
1886,255784.49554170878
1887,167228.31605435378
1888,210831.87587720068
1889,255784.49554170878
1890,255784.49554170878
1891,255784.49554170878
1892,167228.31605435378
1893,210831.87587720068
1894,210831.87587720068
1895,167228.31605435378
1896,167228.31605435378
1897,167228.31605435378
1898,167228.31605435378
1899,167228.31605435378
1900,167228.31605435378
1901,167228.31605435378
1902,167228.31605435378
1903,167228.31605435378
1904,100246.87525421462
1905,255784.49554170878
1906,167228.31605435378
1907,167228.31605435378
1908,167228.31605435378
1909,255784.49554170878
1910,255784.49554170878
1911,255784.49554170878
1912,255784.49554170878
1913,167228.31605435378
1914,167228.31605435378
1915,323087.325218865
1916,159999.99999999994
1917,255784.49554170878
1918,167228.31605435378
1919,210831.87587720068
1920,123855.52350735059
1921,255784.49554170878
1922,255784.49554170878
1923,255784.49554170878
1924,255784.49554170878
1925,255784.49554170878
1926,255784.49554170878
1927,167228.31605435378
1928,167228.31605435378
1929,167228.31605435378
1930,255784.49554170878
1931,167228.31605435378
1932,167228.31605435378
1933,210831.87587720068
1934,255784.49554170878
1935,255784.49554170878
1936,255784.49554170878
1937,255784.49554170878
1938,167228.31605435378
1939,255784.49554170878
1940,210831.87587720068
1941,188803.0547415696
1942,255784.49554170878
1943,210831.87587720068
1944,255784.49554170878
1945,255784.49554170878
1946,167228.31605435378
1947,210831.87587720068
1948,143850.4350770615
1949,210831.87587720068
1950,167228.31605435378
1951,255784.49554170878
1952,255784.49554170878
1953,255784.49554170878
1954,167228.31605435378
1955,167228.31605435378
1956,255784.49554170878
1957,167228.31605435378
1958,210831.87587720068
1959,167228.31605435378
1960,123855.52350735059
1961,167228.31605435378
1962,167228.31605435378
1963,167228.31605435378
1964,167228.31605435378
1965,210831.87587720068
1966,167228.31605435378
1967,323087.325218865
1968,255784.49554170878
1969,255784.49554170878
1970,255784.49554170878
1971,255784.49554170878
1972,255784.49554170878
1973,255784.49554170878
1974,255784.49554170878
1975,255784.49554170878
1976,255784.49554170878
1977,255784.49554170878
1978,255784.49554170878
1979,323087.325218865
1980,210831.87587720068
1981,278134.7055543569
1982,255784.49554170878
1983,210831.87587720068
1984,210831.87587720068
1985,255784.49554170878
1986,210831.87587720068
1987,323087.325218865
1988,255784.49554170878
1989,255784.49554170878
1990,255784.49554170878
1991,278134.7055543569
1992,210831.87587720068
1993,255784.49554170878
1994,255784.49554170878
1995,255784.49554170878
1996,255784.49554170878
1997,210831.87587720068
1998,255784.49554170878
1999,210831.87587720068
2000,210831.87587720068
2001,255784.49554170878
2002,167228.31605435378
2003,210831.87587720068
2004,323087.325218865
2005,255784.49554170878
2006,278134.7055543569
2007,255784.49554170878
2008,323087.325218865
2009,210831.87587720068
2010,210831.87587720068
2011,210831.87587720068
2012,255784.49554170878
2013,210831.87587720068
2014,210831.87587720068
2015,210831.87587720068
2016,210831.87587720068
2017,255784.49554170878
2018,210831.87587720068
2019,167228.31605435378
2020,167228.31605435378
2021,123855.52350735059
2022,167228.31605435378
2023,167228.31605435378
2024,210831.87587720068
2025,255784.49554170878
2026,210831.87587720068
2027,210831.87587720068
2028,167228.31605435378
2029,167228.31605435378
2030,255784.49554170878
2031,210831.87587720068
2032,255784.49554170878
2033,210831.87587720068
2034,167228.31605435378
2035,255784.49554170878
2036,167228.31605435378
2037,159999.99999999994
2038,255784.49554170878
2039,255784.49554170878
2040,143850.4350770615
2041,210831.87587720068
2042,210831.87587720068
2043,210831.87587720068
2044,143850.4350770615
2045,167228.31605435378
2046,159999.99999999994
2047,167228.31605435378
2048,167228.31605435378
2049,167228.31605435378
2050,255784.49554170878
2051,210831.87587720068
2052,167459.0833301975
2053,210831.87587720068
2054,167228.31605435378
2055,210831.87587720068
2056,210831.87587720068
2057,210831.87587720068
2058,210831.87587720068
2059,210831.87587720068
2060,210831.87587720068
2061,210831.87587720068
2062,210831.87587720068
2063,167228.31605435378
2064,167228.31605435378
2065,167228.31605435378
2066,255784.49554170878
2067,255784.49554170878
2068,167228.31605435378
2069,167228.31605435378
2070,167228.31605435378
2071,167228.31605435378
2072,167228.31605435378
2073,255784.49554170878
2074,210831.87587720068
2075,167228.31605435378
2076,167228.31605435378
2077,210831.87587720068
2078,167228.31605435378
2079,167228.31605435378
2080,167228.31605435378
2081,167228.31605435378
2082,210831.87587720068
2083,167228.31605435378
2084,167228.31605435378
2085,123855.52350735059
2086,167228.31605435378
2087,167228.31605435378
2088,167228.31605435378
2089,167228.31605435378
2090,167228.31605435378
2091,210831.87587720068
2092,167228.31605435378
2093,167228.31605435378
2094,210831.87587720068
2095,234531.14573151004
2096,119081.92842034204
2097,210831.87587720068
2098,167228.31605435378
2099,167228.31605435378
2100,210831.87587720068
2101,167228.31605435378
2102,167228.31605435378
2103,167228.31605435378
2104,167228.31605435378
2105,210831.87587720068
2106,159999.99999999994
2107,167228.31605435378
2108,167228.31605435378
2109,167228.31605435378
2110,167228.31605435378
2111,167228.31605435378
2112,119081.92842034204
2113,119081.92842034204
2114,167228.31605435378
2115,167228.31605435378
2116,167228.31605435378
2117,167228.31605435378
2118,167228.31605435378
2119,167228.31605435378
2120,210831.87587720068
2121,159999.99999999994
2122,167228.31605435378
2123,119081.92842034204
2124,167228.31605435378
2125,167228.31605435378
2126,167228.31605435378
2127,210831.87587720068
2128,167228.31605435378
2129,167228.31605435378
2130,123855.52350735059
2131,123855.52350735059
2132,167228.31605435378
2133,167228.31605435378
2134,100246.87525421462
2135,93018.55919986079
2136,210831.87587720068
2137,167228.31605435378
2138,167228.31605435378
2139,167228.31605435378
2140,210831.87587720068
2141,255784.49554170878
2142,210831.87587720068
2143,167228.31605435378
2144,359099.99999999994
2145,255784.49554170878
2146,167228.31605435378
2147,167228.31605435378
2148,167228.31605435378
2149,167228.31605435378
2150,255784.49554170878
2151,167228.31605435378
2152,210831.87587720068
2153,167228.31605435378
2154,210831.87587720068
2155,167228.31605435378
2156,255784.49554170878
2157,210831.87587720068
2158,210831.87587720068
2159,255784.49554170878
2160,323087.325218865
2161,210831.87587720068
2162,210831.87587720068
2163,323087.325218865
2164,255784.49554170878
2165,167228.31605435378
2166,167228.31605435378
2167,210831.87587720068
2168,210831.87587720068
2169,210831.87587720068
2170,210831.87587720068
2171,167228.31605435378
2172,167228.31605435378
2173,255784.49554170878
2174,210831.87587720068
2175,255784.49554170878
2176,210831.87587720068
2177,210831.87587720068
2178,167228.31605435378
2179,210831.87587720068
2180,167228.31605435378
2181,167228.31605435378
2182,210831.87587720068
2183,210831.87587720068
2184,123855.52350735059
2185,143850.4350770615
2186,167228.31605435378
2187,210831.87587720068
2188,255784.49554170878
2189,167228.31605435378
2190,210831.87587720068
2191,210831.87587720068
2192,210831.87587720068
2193,143850.4350770615
2194,210831.87587720068
2195,210831.87587720068
2196,167228.31605435378
2197,167228.31605435378
2198,167228.31605435378
2199,167228.31605435378
2200,119081.92842034204
2201,167228.31605435378
2202,119081.92842034204
2203,167228.31605435378
2204,167228.31605435378
2205,167228.31605435378
2206,255784.49554170878
2207,447656.17948735494
2208,255784.49554170878
2209,167228.31605435378
2210,167228.31605435378
2211,119081.92842034204
2212,167228.31605435378
2213,210831.87587720068
2214,167228.31605435378
2215,210831.87587720068
2216,255784.49554170878
2217,167228.31605435378
2218,167228.31605435378
2219,167228.31605435378
2220,167228.31605435378
2221,323087.325218865
2222,255784.49554170878
2223,255784.49554170878
2224,167228.31605435378
2225,167228.31605435378
2226,167228.31605435378
2227,255784.49554170878
2228,255784.49554170878
2229,323087.325218865
2230,255784.49554170878
2231,323087.325218865
2232,167228.31605435378
2233,167228.31605435378
2234,255784.49554170878
2235,210831.87587720068
2236,255784.49554170878
2237,255784.49554170878
2238,447656.17948735494
2239,210831.87587720068
2240,210831.87587720068
2241,248556.17948735494
2242,167228.31605435378
2243,167228.31605435378
2244,210831.87587720068
2245,210831.87587720068
2246,167228.31605435378
2247,210831.87587720068
2248,167228.31605435378
2249,167228.31605435378
2250,167228.31605435378
2251,167228.31605435378
2252,167228.31605435378
2253,255784.49554170878
2254,255784.49554170878
2255,255784.49554170878
2256,255784.49554170878
2257,255784.49554170878
2258,210831.87587720068
2259,210831.87587720068
2260,310953.6123659882
2261,210831.87587720068
2262,210831.87587720068
2263,255784.49554170878
2264,323087.325218865
2265,167228.31605435378
2266,255784.49554170878
2267,210831.87587720068
2268,323087.325218865
2269,123855.52350735059
2270,210831.87587720068
2271,255784.49554170878
2272,255784.49554170878
2273,255784.49554170878
2274,210831.87587720068
2275,167228.31605435378
2276,255784.49554170878
2277,167228.31605435378
2278,167228.31605435378
2279,210831.87587720068
2280,167228.31605435378
2281,255784.49554170878
2282,255784.49554170878
2283,167228.31605435378
2284,167228.31605435378
2285,167228.31605435378
2286,167228.31605435378
2287,323087.325218865
2288,278134.7055543569
2289,323087.325218865
2290,278134.7055543569
2291,323087.325218865
2292,255784.49554170878
2293,323087.325218865
2294,255784.49554170878
2295,323087.325218865
2296,234531.14573151004
2297,323087.325218865
2298,255784.49554170878
2299,210831.87587720068
2300,255784.49554170878
2301,323087.325218865
2302,210831.87587720068
2303,210831.87587720068
2304,278134.7055543569
2305,278134.7055543569
2306,210831.87587720068
2307,210831.87587720068
2308,278134.7055543569
2309,210831.87587720068
2310,323087.325218865
2311,210831.87587720068
2312,234531.14573151004
2313,255784.49554170878
2314,323087.325218865
2315,278134.7055543569
2316,234531.14573151004
2317,255784.49554170878
2318,323087.325218865
2319,323087.325218865
2320,278134.7055543569
2321,255784.49554170878
2322,323087.325218865
2323,255784.49554170878
2324,188803.0547415696
2325,278134.7055543569
2326,255784.49554170878
2327,255784.49554170878
2328,255784.49554170878
2329,210831.87587720068
2330,210831.87587720068
2331,255784.49554170878
2332,255784.49554170878
2333,255784.49554170878
2334,255784.49554170878
2335,210831.87587720068
2336,210831.87587720068
2337,234531.14573151004
2338,234531.14573151004
2339,188803.0547415696
2340,323087.325218865
2341,234531.14573151004
2342,210831.87587720068
2343,210831.87587720068
2344,143850.4350770615
2345,210831.87587720068
2346,278134.7055543569
2347,278134.7055543569
2348,323087.325218865
2349,234531.14573151004
2350,323087.325218865
2351,323087.325218865
2352,255784.49554170878
2353,210831.87587720068
2354,278134.7055543569
2355,210831.87587720068
2356,167228.31605435378
2357,210831.87587720068
2358,210831.87587720068
2359,210831.87587720068
2360,167228.31605435378
2361,255784.49554170878
2362,210831.87587720068
2363,210831.87587720068
2364,210831.87587720068
2365,255784.49554170878
2366,323087.325218865
2367,323087.325218865
2368,278134.7055543569
2369,323087.325218865
2370,167228.31605435378
2371,167228.31605435378
2372,123855.52350735059
2373,167228.31605435378
2374,210831.87587720068
2375,255784.49554170878
2376,210831.87587720068
2377,210831.87587720068
2378,278134.7055543569
2379,210831.87587720068
2380,167228.31605435378
2381,255784.49554170878
2382,210831.87587720068
2383,210831.87587720068
2384,167228.31605435378
2385,210831.87587720068
2386,212411.70299470559
2387,210831.87587720068
2388,167228.31605435378
2389,167228.31605435378
2390,278134.7055543569
2391,255784.49554170878
2392,167228.31605435378
2393,278134.7055543569
2394,210831.87587720068
2395,210831.87587720068
2396,210831.87587720068
2397,210831.87587720068
2398,167228.31605435378
2399,210831.87587720068
2400,210831.87587720068
2401,123855.52350735059
2402,255784.49554170878
2403,167228.31605435378
2404,255784.49554170878
2405,210831.87587720068
2406,210831.87587720068
2407,167228.31605435378
2408,210831.87587720068
2409,210831.87587720068
2410,167228.31605435378
2411,167228.31605435378
2412,167459.0833301975
2413,210831.87587720068
2414,167228.31605435378
2415,167228.31605435378
2416,167228.31605435378
2417,255784.49554170878
2418,167228.31605435378
2419,167228.31605435378
2420,167228.31605435378
2421,255784.49554170878
2422,167228.31605435378
2423,210831.87587720068
2424,167228.31605435378
2425,100246.87525421462
2426,167228.31605435378
2427,210831.87587720068
2428,167228.31605435378
2429,123855.52350735059
2430,167228.31605435378
2431,167228.31605435378
2432,210831.87587720068
2433,210831.87587720068
2434,143850.4350770615
2435,167228.31605435378
2436,255784.49554170878
2437,167228.31605435378
2438,210831.87587720068
2439,210831.87587720068
2440,167228.31605435378
2441,167228.31605435378
2442,167228.31605435378
2443,167228.31605435378
2444,167228.31605435378
2445,156198.2200885765
2446,167228.31605435378
2447,167228.31605435378
2448,167228.31605435378
2449,167228.31605435378
2450,167228.31605435378
2451,167228.31605435378
2452,167228.31605435378
2453,167228.31605435378
2454,210831.87587720068
2455,167228.31605435378
2456,167228.31605435378
2457,234531.14573151004
2458,167228.31605435378
2459,167228.31605435378
2460,167228.31605435378
2461,167228.31605435378
2462,167228.31605435378
2463,167228.31605435378
2464,167228.31605435378
2465,119081.92842034204
2466,89216.77928843733
2467,167228.31605435378
2468,167228.31605435378
2469,167228.31605435378
2470,167228.31605435378
2471,255784.49554170878
2472,167228.31605435378
2473,167459.0833301975
2474,123855.52350735059
2475,255784.49554170878
2476,167228.31605435378
2477,167228.31605435378
2478,167228.31605435378
2479,167228.31605435378
2480,167228.31605435378
2481,210831.87587720068
2482,167228.31605435378
2483,210831.87587720068
2484,167228.31605435378
2485,167228.31605435378
2486,167228.31605435378
2487,167228.31605435378
2488,167228.31605435378
2489,167228.31605435378
2490,234531.14573151004
2491,167228.31605435378
2492,255784.49554170878
2493,167228.31605435378
2494,75709.13587333885
2495,167228.31605435378
2496,255784.49554170878
2497,167228.31605435378
2498,167228.31605435378
2499,167228.31605435378
2500,210831.87587720068
2501,167228.31605435378
2502,167228.31605435378
2503,119081.92842034204
2504,119081.92842034204
2505,278134.7055543569
2506,323087.325218865
2507,323087.325218865
2508,278134.7055543569
2509,210831.87587720068
2510,210831.87587720068
2511,210831.87587720068
2512,210831.87587720068
2513,210831.87587720068
2514,255784.49554170878
2515,167228.31605435378
2516,210831.87587720068
2517,167228.31605435378
2518,167228.31605435378
2519,210831.87587720068
2520,210831.87587720068
2521,210831.87587720068
2522,255784.49554170878
2523,100246.87525421462
2524,167228.31605435378
2525,167228.31605435378
2526,167228.31605435378
2527,210831.87587720068
2528,234531.14573151004
2529,255784.49554170878
2530,167228.31605435378
2531,210831.87587720068
2532,210831.87587720068
2533,255784.49554170878
2534,255784.49554170878
2535,255784.49554170878
2536,210831.87587720068
2537,210831.87587720068
2538,278134.7055543569
2539,210831.87587720068
2540,323087.325218865
2541,210831.87587720068
2542,255784.49554170878
2543,167228.31605435378
2544,75709.13587333885
2545,167228.31605435378
2546,207638.10790769703
2547,167228.31605435378
2548,255784.49554170878
2549,255784.49554170878
2550,323087.325218865
2551,255784.49554170878
2552,167228.31605435378
2553,210831.87587720068
2554,210831.87587720068
2555,167228.31605435378
2556,167228.31605435378
2557,56874.08270721143
2558,210831.87587720068
2559,167228.31605435378
2560,119081.92842034204
2561,167228.31605435378
2562,234531.14573151004
2563,167228.31605435378
2564,167228.31605435378
2565,255784.49554170878
2566,167228.31605435378
2567,167228.31605435378
2568,210831.87587720068
2569,278134.7055543569
2570,167228.31605435378
2571,167228.31605435378
2572,167228.31605435378
2573,255784.49554170878
2574,255784.49554170878
2575,255784.49554170878
2576,210831.87587720068
2577,402703.5598228468
2578,167228.31605435378
2579,167228.31605435378
2580,210831.87587720068
2581,167228.31605435378
2582,167228.31605435378
2583,323087.325218865
2584,210831.87587720068
2585,255784.49554170878
2586,210831.87587720068
2587,167228.31605435378
2588,167228.31605435378
2589,167228.31605435378
2590,255784.49554170878
2591,210831.87587720068
2592,323087.325218865
2593,278134.7055543569
2594,167228.31605435378
2595,167228.31605435378
2596,255784.49554170878
2597,255784.49554170878
2598,255784.49554170878
2599,323087.325218865
2600,210831.87587720068
2601,255784.49554170878
2602,167228.31605435378
2603,255784.49554170878
2604,210831.87587720068
2605,123855.52350735059
2606,255784.49554170878
2607,255784.49554170878
2608,162685.48824318894
2609,255784.49554170878
2610,210831.87587720068
2611,123855.52350735059
2612,167228.31605435378
2613,255784.49554170878
2614,210831.87587720068
2615,210831.87587720068
2616,167228.31605435378
2617,167228.31605435378
2618,167228.31605435378
2619,255784.49554170878
2620,255784.49554170878
2621,255784.49554170878
2622,255784.49554170878
2623,255784.49554170878
2624,323087.325218865
2625,255784.49554170878
2626,255784.49554170878
2627,210831.87587720068
2628,323087.325218865
2629,323087.325218865
2630,323087.325218865
2631,278134.7055543569
2632,323087.325218865
2633,255784.49554170878
2634,167228.31605435378
2635,210831.87587720068
2636,210831.87587720068
2637,210831.87587720068
2638,323087.325218865
2639,210831.87587720068
2640,167228.31605435378
2641,167228.31605435378
2642,255784.49554170878
2643,167228.31605435378
2644,167228.31605435378
2645,167228.31605435378
2646,167228.31605435378
2647,167228.31605435378
2648,210831.87587720068
2649,210831.87587720068
2650,167228.31605435378
2651,210831.87587720068
2652,278134.7055543569
2653,255784.49554170878
2654,278134.7055543569
2655,255784.49554170878
2656,323087.325218865
2657,278134.7055543569
2658,323087.325218865
2659,323087.325218865
2660,323087.325218865
2661,278134.7055543569
2662,255784.49554170878
2663,210831.87587720068
2664,210831.87587720068
2665,323087.325218865
2666,278134.7055543569
2667,323087.325218865
2668,323087.325218865
2669,323087.325218865
2670,323087.325218865
2671,323087.325218865
2672,323087.325218865
2673,255784.49554170878
2674,255784.49554170878
2675,323087.325218865
2676,255784.49554170878
2677,255784.49554170878
2678,278134.7055543569
2679,255784.49554170878
2680,210831.87587720068
2681,210831.87587720068
2682,210831.87587720068
2683,210831.87587720068
2684,255784.49554170878
2685,255784.49554170878
2686,323087.325218865
2687,278134.7055543569
2688,323087.325218865
2689,278134.7055543569
2690,278134.7055543569
2691,210831.87587720068
2692,210831.87587720068
2693,278134.7055543569
2694,278134.7055543569
2695,255784.49554170878
2696,210831.87587720068
2697,210831.87587720068
2698,143850.4350770615
2699,210831.87587720068
2700,210831.87587720068
2701,255784.49554170878
2702,167228.31605435378
2703,210831.87587720068
2704,167228.31605435378
2705,167228.31605435378
2706,123855.52350735059
2707,167228.31605435378
2708,167228.31605435378
2709,210831.87587720068
2710,167228.31605435378
2711,210831.87587720068
2712,210831.87587720068
2713,210831.87587720068
2714,210831.87587720068
2715,167228.31605435378
2716,210831.87587720068
2717,167228.31605435378
2718,210831.87587720068
2719,255784.49554170878
2720,210831.87587720068
2721,210831.87587720068
2722,210831.87587720068
2723,210831.87587720068
2724,210831.87587720068
2725,210831.87587720068
2726,167228.31605435378
2727,210831.87587720068
2728,255784.49554170878
2729,255784.49554170878
2730,167228.31605435378
2731,167228.31605435378
2732,167228.31605435378
2733,167228.31605435378
2734,210831.87587720068
2735,210831.87587720068
2736,167228.31605435378
2737,167228.31605435378
